id;descripcion;provincia_id
4553;PIRUAJ BAJO;22
4554;CRUZ BAJADA;22
4555;TRES VARONES;22
4556;ANCAJAN;22
4557;CHOYA;22
4558;ESTACION LA PUNTA;22
4559;FRIAS;22
4560;LAPRIDA;22
4561;LAS PALMITAS;22
4562;SAN PEDRO;22
4563;TAPSO;22
4564;VILLA LA PUNTA;22
4565;SOL DE MAYO;22
4566;SAN JUSTO;22
4567;SANTA CRUZ;22
4568;LA REPRESA;22
4569;KILOMETRO 55;22
4570;SHISHI POZO;22
4571;RUMI ESQUINA;22
4572;25 DE MAYO;22
4573;LOS RALOS;22
4574;EL SALVADOR;22
4575;ALTO BELLO;22
4576;SAN JUAN;22
4577;SAN MIGUEL;22
4578;BANDERA BAJADA;22
4579;CASPI CORRAL;22
4580;COLONIA SAN JUAN;22
4581;EL CRUCERO;22
4582;KILOMETRO 30;22
4583;LA CAÑADA;22
4584;LA INVERNADA;22
4585;MINERVA;22
4586;VACA HUAÑUNA;22
4587;VILLA FIGUEROA;22
4588;CARDON ESQUINA;22
4589;EL PIRUCHO;22
4590;JUMIAL GRANDE;22
4591;EL NEGRITO;22
4592;LA GUARDIA;22
4593;SAN ROQUE;22
4594;TABLADA DEL BOQUERON;22
4595;JUMIALITO;22
4596;TUSCA POZO;22
4597;SAN JOSE;22
4598;HUILLA CATINA;22
4599;CAMPO VERDE;22
4600;DOS HERMANAS;22
4601;QUIMILIOJ;22
4602;SAN JORGE;22
4603;SAN PABLO;22
4604;SANTA RITA;22
4605;SANTA ROSA;22
4606;LA PACIENCIA;22
4607;LA LOMA;22
4608;PUNITAYOJ;22
4609;CARTAVIO;22
4610;SAN FELIPE;22
4611;LA TAPA;22
4612;SAN VICENTE;22
4613;SANTA MARIA;22
4614;AÑATUYA;22
4615;AVERIAS;22
4616;ESTACION TACAÑITAS;22
4617;LA NENA;22
4618;LOS JURIES;22
4619;TOMAS YOUNG;22
4620;EL MALACARA;22
4621;KILOMETRO 454;22
4622;TACO ATUN;22
4623;VILLA ABREGU;22
4624;SUNCHO POZO;22
4625;LA SIMONA;22
4626;LOTES 25 A 29;22
4627;MIEL DE PALO;22
4628;CANAL MELERO;22
4629;TRES POZOS;22
4630;LOS LINARES;22
4631;OBRAJE MAILIN;22
4632;LOS POCITOS;22
4633;LAVALLE;22
4634;SAN PEDRO;22
4635;LUJAN;22
4636;VILLA GUASAYAN;22
4637;GUAMPACHA;22
4638;SANTA CATALINA;22
4639;POZO CAVADO;22
4640;PAMPA POZO;22
4641;TRES CERROS;22
4642;SAN ANTONIO;22
4643;LAS JUNTAS;22
4644;EL BOBADAL;22
4645;EL CHARCO;22
4646;EL RINCON;22
4647;GRAMILLA;22
4648;ISCA YACU;22
4649;ISCA YACU SEMAUL;22
4650;POZO HONDO;22
4651;SAN PEDRO;22
4652;TORO POZO;22
4653;SAN FELIX;22
4654;EL CHURQUI;22
4655;EL BAGUAL;22
4656;EL FISCO DE FATIMA;22
4657;TRES CRUCES;22
4658;LA COSTOSA;22
4659;UTURUNGO;22
4660;EL PACARA;22
4661;LOS RALOS;22
4662;BAJO HONDO;22
4663;LA FORTUNA;22
4664;EL PALOMAR;22
4665;TUSCA POZO;22
4666;EL COLORADO;22
4667;EL CUADRADO;22
4668;MATARA;22
4669;SUNCHO CORRAL;22
4670;VILELAS;22
4671;YUCHAN;22
4672;POZO DEL TOBA;22
4673;SAN LUIS;22
4674;LOTE 29 CHICO;22
4675;RODEO BAJADA;22
4676;BAJO HONDO;22
4677;LAS LOMAS;22
4678;TARUY;22
4679;POZO GRANDE;22
4680;CAMPO DEL CIELO;22
4681;CHICHILLAL;22
4682;PUENTE BAJADA;22
4683;SAN ANTONIO;22
4684;LOJLO;22
4685;VILLA SAN MARTIN;22
4686;DIENTE DEL ARADO;22
4687;VILLA VIEJA;22
4688;LA RESBALOSA;22
4689;TIO POZO;22
4690;AYUNCHA;22
4691;MONTE REDONDO;22
4692;SAN VICENTE;22
4693;ISLA VERDE;22
4694;SAUCE SOLO;22
4695;JUMI POZO;22
4696;SAN JOSE;22
4697;PUESTO DE JUANES;22
4698;BELTRAN;22
4699;SANTA BARBARA;22
4700;LA DORMIDA;22
4701;LA REVANCHA;22
4702;SAN JUAN;22
4703;MORAMPA;22
4704;VILLA UNION;22
4705;LAS VIBORITAS;22
4706;EL ALBARDON;22
4707;LIMACHE;22
4708;AEROLITO;22
4709;ALHUAMPA;22
4710;HASSE;22
4711;HERNAN MEJIA MIRAVAL;22
4712;LAS TINAJAS;22
4713;LIBERTAD;22
4714;LILO VIEJO;22
4715;PATAY;22
4716;PUEBLO PABLO TORELO;22
4717;QUIMILI;22
4718;ROVERSI;22
4719;TINTINA;22
4720;WEISBURD;22
4721;AMAMA;22
4722;VILLA BRANA;22
4723;SANTA LUCIA;22
4724;MERCEDES;22
4725;SANTA ROSA;22
4726;EL HOYO;22
4727;SAN FELIPE;22
4728;SANTA JUSTINA;22
4729;STAYLE;22
4730;EL CARMEN;22
4731;MAGDALENA;22
4732;SAN MARTIN;22
4733;SANTA RITA;22
4734;25 DE MAYO;22
4735;ARMONIA;22
4736;EL ARBOLITO;22
4737;EL ROSARIO;22
4738;EL 49;22
4739;SOL DE JULIO;22
4740;VILLA OJO DE AGUA;22
4741;PIEDRA BLANCA;22
4742;AMBARGASTA;22
4743;LA ISLA;22
4744;AMOLADERAS;22
4745;ONCAN;22
4746;EL CERRO;22
4747;KILOMETRO 88;22
4748;AMIMAN;22
4749;BAEZ;22
4750;CHACRAS;22
4751;LOMITAS BLANCAS;22
4752;NEGRA MUERTA;22
4753;PAMPA GRANDE;22
4754;SURI POZO;22
4755;EL BAJO;22
4756;LA CRUZ;22
4757;LA ESPERANZA;22
4758;POZO GRANDE;22
4759;SAN JUAN;22
4760;SAN PEDRO;22
4761;TALA YACU;22
4762;PUERTA DE LOS RIOS;22
4763;INTI HUASI;22
4764;SANTO DOMINGO;22
4765;EL MOJON;22
4766;LAS DELICIAS;22
4767;NUEVA ESPERANZA;22
4768;POZO BETBEDER;22
4769;RAPELLI;22
4770;SANTO DOMINGO;22
4771;AGUA AMARGA;22
4772;VILLA MERCEDES;22
4773;ALGARROBAL VIEJO;22
4774;CAMPO GRANDE;22
4775;QUEBRACHO ESQUINA;22
4776;EL CAMBIADO;22
4777;EL QUEMADO;22
4778;AHI VEREMOS;22
4779;BABILONIA;22
4780;EL DIABLO;22
4781;QUEBRACHO COTO;22
4782;EL OJITO;22
4783;LAS PUERTAS;22
4784;PUESTO NUEVO;22
4785;TUSCA BAJADA;22
4786;CORRAL QUEMADO;22
4787;EL REMATE;22
4788;LAS CHACRAS;22
4789;LAS LAJAS;22
4790;LOMAS BLANCAS;22
4791;TACO BAJADA;22
4792;LAS LOMAS;22
4793;SIETE ARBOLES;22
4794;EL SALADILLO;22
4795;TRES BAJOS;22
4796;RAMIREZ DE VELAZCO;22
4797;SUMAMPA;22
4798;SUMAMPA VIEJO;22
4799;RIO VIEJO;22
4800;CAMPO DEL CISNE;22
4801;SAN FRANCISCO;22
4802;LA TRAMPA;22
4803;BELGRANO;22
4804;HORCOS TUCUCUNA;22
4805;SANTA ANA;22
4806;ORATORIO;22
4807;CORRAL DEL REY;22
4808;CORONEL FERNANDEZ;22
4809;EL PUEBLITO;22
4810;ARBOL SOLO;22
4811;PUERTA DEL MONTE;22
4812;TACO POZO;22
4813;VILLA QUEBRACHOS;22
4814;SAN CARLOS;22
4815;RAMA PASO;22
4816;POZO DEL MONTE;22
4817;CHAÑAR POZO DE ABAJO;22
4818;CHAUCHILLAS;22
4819;COLONIA TINCO;22
4820;EL CHARCO;22
4821;GRAMILLA;22
4822;LA NUEVA DONOSA;22
4823;LOS MIRANDA;22
4824;LOS NUÑEZ;22
4825;MANSUPA;22
4826;POZUELOS;22
4827;RODEO DE VALDEZ;22
4828;SAUZAL;22
4829;TERMAS DE RIO HONDO;22
4830;VILLA GIMENEZ;22
4831;VILLA RIO HONDO;22
4832;VILLA TURISTICA DEL EMBALSE;22
4833;VINARA;22
4834;CHAÑAR POZO DEL MEDIO;22
4835;SOTELOS;22
4836;LOS OVEJEROS;22
4837;LAS CEJAS;22
4838;SOTELILLOS;22
4839;BARRIALITO;22
4840;LEZCANOS;22
4841;TAQUELLO;22
4842;ARAGONES;22
4843;EL MANANTIAL;22
4844;ISLA DE ARAGONES;22
4845;LORO HUASI;22
4846;PALMA REDONDA;22
4847;PUESTO NUEVO;22
4848;POZO GRANDE;22
4849;TALA POZO;22
4850;ISLA DE LOS SOTELOS;22
4851;LAS ABRAS;22
4852;SAN PABLO;22
4853;AMICHA;22
4854;AMAPOLA;22
4855;LA AGUADA;22
4856;BAHOMA;22
4857;GALEANO;22
4858;LOMA DEL MEDIO;22
4859;COLONIA ALPINA;22
4860;PALO NEGRO;22
4861;SELVA;22
4862;COLONIA MACKINLAY;22
4863;LOS ENCANTOS;22
4864;LA VICTORIA;22
4865;LOS PORONGOS;22
4866;NUEVA CERES;22
4867;COLONIA LA VICTORIA;22
4868;BELTRAN;22
4869;COLONIA EL SIMBOLAR;22
4870;FERNANDEZ;22
4871;INGENIERO FORRES;22
4872;VILMER;22
4873;VILLA HIPOLITA;22
4874;VILLA ROBLES;22
4875;LA RIVERA;22
4876;LA FLORIDA;22
4877;LOS PEREYRA;22
4878;MILI;22
4879;HIGUERA CHACRA;22
4880;EL QUEBRACHAL;22
4881;LOS ROMANOS;22
4882;BUEY MUERTO;22
4883;LOS ARIAS;22
4884;CHILCA JULIANA;22
4885;LOS TELARES;22
4886;VILLA SALAVINA;22
4887;SABAGASTA;22
4888;MISTOL POZO;22
4889;GUERRA;22
4890;YACU HURMANA;22
4891;BARRANCAS;22
4892;VACA HUMAN;22
4893;SAN NICOLAS;22
4894;ANGA;22
4895;NAVARRO;22
4896;BORDO PAMPA;22
4897;MALOTA;22
4898;RUBIA PASO;22
4899;VERON;22
4900;BREA POZO;22
4901;ESTACION ROBLES;22
4902;ESTACION TABOADA;22
4903;VILLA NUEVA;22
4904;LOS GALLEGOS;22
4905;PERCHIL BAJO;22
4906;ATOJ POZO;22
4907;POZO MOSOJ;22
4908;PAMPA ATUN;22
4909;DIASPA;22
4910;LA HIGUERA;22
4911;MAJADAS;22
4912;BARRIAL ALTO;22
4913;SAN JOSE;22
4914;TACOYOJ;22
4915;SUNCHO POZO;22
4916;LA BLANCA;22
4917;GARZA;22
4918;COLONIA SIEGEL;22
4919;AMPA;22
4920;PAAJ RODEO;22
4921;VILLA MATARA;22
4922;ARRAGA;22
4923;NUEVA FRANCIA;22
4924;SIMBOL;22
4925;SUMAMAO;22
4926;VILLA SILIPICA;22
4927;LA ABRITA;22
4928;LA HIGUERA;22
4929;SAN VICENTE;22
4930;PUESTO DEL MEDIO;22
4931;BARRIO SAN JORGE;24
4932;EL CHAÑAR;24
4933;EL NARANJO;24
4934;GARMENDIA;24
4935;LA RAMADA;24
4936;MACOMITAS;24
4937;PIEDRABUENA;24
4938;7 DE ABRIL;24
4939;VILLA BENJAMIN ARAOZ;24
4940;VILLA BURRUYACU;24
4941;VILLA PADRE MONTI;24
4942;CHILCAS;24
4943;EL PUESTITO;24
4944;EL SUNCHAL;24
4945;LA CRUZ;24
4946;RIO DEL NIO;24
4947;TALA POZO;24
4948;LA TUNA;24
4949;LAGUNA DE ROBLES;24
4950;VILLA MARIA;24
4951;ALTA GRACIA;24
4952;MARIÑO;24
4953;TIMBO NUEVO;24
4954;PASO DE LA PATRIA;24
4955;EL TAJAMAR;24
4956;EL NOGALITO;24
4957;TARUCA PAMPA;24
4958;EL CASTORAL;24
4959;ALDERETES;24
4960;BANDA DEL RIO SALI;24
4961;BARRIO AEROPUERTO;24
4962;COLOMBRES;24
4963;COLONIA MAYO - BARRIO LA MILAGROSA;24
4964;EL BRACHO;24
4965;LA FLORIDA;24
4966;LAS CEJAS;24
4967;PACARA;24
4968;RANCHILLOS;24
4969;SAN ANDRES;24
4970;BAJO GRANDE;24
4971;EL NARANJITO;24
4972;FINCA MAYO;24
4973;LA TALA;24
4974;LASTENIA;24
4975;LOS PEREYRA NORTE;24
4976;LOS BULACIOS;24
4977;EL PUESTO;24
4978;ALPACHIRI;24
4979;ALTO VERDE;24
4980;ARCADIA;24
4981;CONCEPCION;24
4982;ILTICO;24
4983;LA TRINIDAD;24
4984;MEDINA;24
4985;BELICHA HUAICO;24
4986;EL MOLINO;24
4987;BARRIO CASA ROSADA;24
4988;CAMPO DE HERRERA;24
4989;INGENIO FRONTERITA;24
4990;GRANEROS;24
4991;LAMADRID;24
4992;TACO RALO;24
4993;ARBOLES GRANDES;24
4994;BARRANCAS;24
4995;CAMPO BELLO;24
4996;LA ESPERANZA;24
4997;JUAN BAUTISTA ALBERDI;24
4998;VILLA BELGRANO;24
4999;DONATO ALVAREZ;24
5000;ESCABA DE ABAJO;24
5001;LA CALERA;24
5002;TALAMUYO;24
5003;LA COCHA;24
5004;SAN JOSE DE LA COCHA;24
5005;EL CORRALITO;24
5006;HUASA PAMPA SUR;24
5007;LA INVERNADA;24
5008;RUMI PUNCO;24
5009;YANIMAS;24
5010;BELLA VISTA;24
5011;ESTACION ARAOZ;24
5012;LOS PUESTOS;24
5013;MANUEL GARCIA FERNANDEZ;24
5014;PALA PALA;24
5015;RIO COLORADO;24
5016;SANTA ROSA DE LEALES;24
5017;VILLA FIAD - INGENIO LEALES;24
5018;VILLA DE LEALES;24
5019;AGUA SALADA;24
5020;ESQUINA DEL LLANO;24
5021;CONDOR HUASI;24
5022;EL MOLLAR;24
5023;EL QUIMIL;24
5024;LOS HERRERA;24
5025;LOS JUAREZ;24
5026;LOS QUEMADOS;24
5027;LOS SUELDOS;24
5028;LAS TALAS;24
5029;MANCOPA;24
5030;MIXTA;24
5031;PUESTO CHICO;24
5032;PUMA POZO;24
5033;ROMERA POZO;24
5034;TUSCA POZO;24
5035;VICLOS;24
5036;CARANCHO POZO;24
5037;BARRIO SAN FELIPE;24
5038;EL MANANTIAL;24
5039;INGENIO SAN PABLO;24
5040;LA REDUCCION;24
5041;LULES;24
5042;SAN RAFAEL;24
5043;LOS AGUIRRE;24
5044;LA BOLSA;24
5045;ACHERAL;24
5046;CAPITAN CACERES;24
5047;MONTEROS;24
5048;PUEBLO INDEPENDENCIA;24
5049;RIO SECO;24
5050;SANTA LUCIA;24
5051;SARGENTO MOYA;24
5052;SOLDADO MALDONADO;24
5053;TENIENTE BERDINA;24
5054;VILLA QUINTEROS;24
5055;AMBERES;24
5056;EL CERCADO;24
5057;LOS SOSA;24
5058;AGUILARES;24
5059;LOS SARMIENTOS;24
5060;RIO CHICO;24
5061;SANTA ANA;24
5062;VILLA CLODOMIRO HILERET;24
5063;LA TIPA;24
5064;LOS CORDOBA;24
5065;MONTE BELLO;24
5066;SAN MIGUEL DE TUCUMAN;24
5067;ATAHONA;24
5068;MONTEAGUDO;24
5069;NUEVA TRINIDAD;24
5070;SANTA CRUZ;24
5071;SIMOCA;24
5072;VILLA CHICLIGASTA;24
5073;BUENA VISTA;24
5074;CIUDACITA;24
5075;GUEMES;24
5076;LA TUNA;24
5077;NIOGASTA;24
5078;SAN PEDRO MARTIR;24
5079;CAMPO VOLANTE;24
5080;EL JARDIN;24
5081;PAMPA MAYO;24
5082;AMAICHA DEL VALLE;24
5083;COLALAO DEL VALLE;24
5084;EL MOLLAR;24
5085;TAFI DEL VALLE;24
5086;AMPIMPA;24
5087;QUILMES;24
5088;LOS ZAZOS;24
5089;LARA;24
5090;PICHAO;24
5091;LAS TACANAS;24
5092;LOS CUARTOS;24
5093;TIO PUNCO;24
5094;BARRIO EL CRUCE;24
5095;BARRIO LOMAS DE TAFI;24
5096;BARRIO MUTUAL SAN MARTIN;24
5097;BARRIO PARADA 14;24
5098;BARRIO U.T.A. II;24
5099;DIAG. NORTE - LUZ Y FUERZA - LOS POCITOS;24
5100;EL CADILLAL;24
5101;TAFI VIEJO;24
5102;VILLA LAS FLORES;24
5103;VILLA MARIANO MORENO - EL COLMENAR;24
5104;ANCAJULI;24
5105;ALTO DE ANFAMA;24
5106;CHASQUIVIL;24
5107;LOS NOGALES;24
5108;RACO;24
5109;SAN JAVIER;24
5110;SAN JOSE DE CHASQUIVIL;24
5111;LA AGUADITA;24
5112;TAFICILLO;24
5113;LA PICADA;24
5114;CHOROMORO;24
5115;SAN PEDRO DE COLALAO;24
5116;VILLA DE TRANCAS;24
5117;VIPOS;24
5118;TICUCHO;24
5119;BENJAMIN PAZ;24
5120;RODEO GRANDE;24
5121;CHULCA;24
5122;GONZALO;24
5123;LAS ARCAS;24
5124;HUALINCHAY;24
5125;BARRIO SAN JOSE III;24
5126;VILLA CARMELA;24
5127;YERBA BUENA - MARCOS PAZ;24
5128;SAN JAVIER;24
5129;CURVA DE LOS VEGAS;24
5130;CEVIL REDONDO;24
5131;RIO GRANDE;23
5132;TOLHUIN;23
5133;SAN SEBASTIAN;23
5134;LAGUNA ESCONDIDA;23
5135;USHUAIA;23
5136;ADROGUE;2
5137;BURZACO;2
5138;CLAYPOLE;2
5139;DON ORIONE;2
5140;GLEW;2
5141;JOSE MARMOL;2
5142;LONGCHAMPS;2
5143;MALVINAS ARGENTINAS;2
5144;MINISTRO RIVADAVIA;2
5145;RAFAEL CALZADA;2
5146;SAN FRANCISCO SOLANO;2
5147;SAN JOSE;2
5148;AREA CINTURON ECOLOGICO;2
5149;CRUCESITA;2
5150;DOCK SUD;2
5151;GERLI;2
5152;PIÑEYRO;2
5153;SARANDI;2
5154;VILLA DOMINICO;2
5155;WILDE;2
5156;GRÜNBEIN;2
5157;INGENIERO WHITE;2
5158;VILLA BORDEAU;2
5159;VILLA ESPORA;2
5160;BERAZATEGUI OESTE;2
5161;CARLOS TOMAS SOURIGUES;2
5162;EL PATO;2
5163;GUILLERMO ENRIQUE HUDSON;2
5164;JUAN MARIA GUTIERREZ;2
5165;PEREYRA;2
5166;PLATANOS;2
5167;RANELAGH;2
5168;VILLA ESPAÑA;2
5169;BARRIO BANCO PROVINCIA;2
5170;BARRIO EL CARMEN (ESTE);2
5171;BARRIO UNIVERSITARIO;2
5172;VILLA ARGÜELLO;2
5173;VILLA DOLORES;2
5174;VILLA INDEPENDENCIA;2
5175;VILLA NUEVA;2
5176;VILLA PORTEÑA;2
5177;VILLA PROGRESO;2
5178;VILLA SAN CARLOS;2
5179;VILLA ZULA;2
5180;DIQUE Nº 1;2
5181;ISLA SANTIAGO (OESTE);2
5182;PUNTA LARA;2
5183;VILLA CATELA;2
5184;BELEN DE ESCOBAR;2
5185;EL CAZADOR;2
5186;GARIN;2
5187;INGENIERO MASCHWITZ;2
5188;LOMA VERDE;2
5189;MATHEU;2
5190;MAQUINISTA F. SAVIO ESTE;2
5191;CANNING;2
5192;EL JAGÜEL;2
5193;LUIS GUILLON;2
5194;MONTE GRANDE;2
5195;9 DE ABRIL;2
5196;PARADA ROBLES;2
5197;PAVON;2
5198;AEROPUERTO INTERNACIONAL EZEIZA;2
5199;CANNING;2
5200;CARLOS SPEGAZZINI;2
5201;JOSE MARIA EZEIZA;2
5202;LA UNION;2
5203;TRISTAN SUAREZ;2
5204;BOSQUES;2
5205;ESTANISLAO SEVERO ZEBALLOS;2
5206;GOBERNADOR JULIO A. COSTA;2
5207;INGENIERO JUAN ALLAN;2
5208;VILLA BROWN;2
5209;VILLA SAN LUIS;2
5210;VILLA SANTA ROSA;2
5211;VILLA VATTEONE;2
5212;CAMET;2
5213;PUNTA MOGOTES;2
5214;BARRIO PARQUE GENERAL SAN MARTIN;2
5215;BILLINGHURST;2
5216;CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN;2
5217;CIUDAD JARDIN EL LIBERTADOR;2
5218;VILLA AYACUCHO;2
5219;VILLA BALLESTER;2
5220;VILLA BERNARDO MONTEAGUDO;2
5221;VILLA CHACABUCO;2
5222;VILLA CORONEL JOSE M. ZAPIOLA;2
5223;VILLA GENERAL ANTONIO J. DE SUCRE;2
5224;VILLA GENERAL EUGENIO NECOCHEA;2
5225;VILLA GENERAL JOSE TOMAS GUIDO;2
5226;VILLA GENERAL JUAN G. LAS HERAS;2
5227;VILLA GODOY CRUZ;2
5228;VILLA GRANADEROS DE SAN MARTIN;2
5229;VILLA GREGORIA MATORRAS;2
5230;VILLA JOSE LEON SUAREZ;2
5231;VILLA JUAN MARTIN DE PUEYRREDON;2
5232;VILLA LIBERTAD;2
5233;VILLA LYNCH;2
5234;VILLA MAIPU;2
5235;VILLA MARIA IRENE DE LOS REMEDIOS DE ESCALADA;2
5236;VILLA MARQUES ALEJANDRO MARIA DE AGUADO;2
5237;VILLA PARQUE PRESIDENTE FIGUEROA ALCORTA;2
5238;VILLA PARQUE SAN LORENZO;2
5239;VILLA SAN ANDRES;2
5240;VILLA YAPEYU;2
5241;VILLA SANTOS TESEI;2
5242;WILLIAM C. MORRIS;2
5243;ITUZAINGO SUR;2
5244;VILLA GOBERNADOR UDAONDO;2
5245;DEL VISO;2
5246;TORTUGUITAS;2
5247;AGUAS VERDES;2
5248;LUCILA DEL MAR;2
5249;MAR DE AJO;2
5250;MAR DE AJO NORTE;2
5251;SAN BERNARDO;2
5252;MAR DEL TUYU;2
5253;SANTA TERESITA;2
5254;ALDO BONZI;2
5255;CIUDAD EVITA;2
5256;GONZALEZ CATAN;2
5257;GREGORIO DE LAFERRERE;2
5258;ISIDRO CASANOVA;2
5259;LA TABLADA;2
5260;LOMAS DEL MIRADOR;2
5261;RAFAEL CASTILLO;2
5262;RAMOS MEJIA;2
5263;SAN JUSTO;2
5264;TAPIALES;2
5265;20 DE JUNIO;2
5266;VILLA EDUARDO MADERO;2
5267;VILLA LUZURIAGA;2
5268;VIRREY DEL PINO;2
5269;GERLI;2
5270;LANUS ESTE;2
5271;LANUS OESTE;2
5272;MONTE CHINGOLO;2
5273;REMEDIOS ESCALADA DE SAN MARTIN;2
5274;VALENTIN ALSINA;2
5275;ABASTO;2
5276;ANGEL ETCHEVERRY;2
5277;ARANA;2
5278;ARTURO SEGUI;2
5279;BARRIO EL CARMEN (OESTE);2
5280;BARRIO GAMBIER;2
5281;BARRIO LAS MALVINAS;2
5282;BARRIO LAS QUINTAS;2
5283;CITY BELL;2
5284;EL RETIRO;2
5285;JOAQUIN GORINA;2
5286;JOSE HERNANDEZ;2
5287;JOSE MELCHOR ROMERO;2
5288;LA CUMBRE;2
5289;LISANDRO OLMOS;2
5290;LOS HORNOS;2
5291;MANUEL B. GONNET;2
5292;TOLOSA;2
5293;TRANSRADIO;2
5294;VILLA ELISA;2
5295;VILLA ELVIRA;2
5296;VILLA GARIBALDI;2
5297;VILLA MONTORO;2
5298;VILLA PARQUE SICARDI;2
5299;BANFIELD;2
5300;LLAVALLOL;2
5301;VILLA CENTENARIO;2
5302;VILLA FIORITO;2
5303;VILLA FLANDRIA NORTE (PUEBLO NUEVO);2
5304;VILLA FLANDRIA SUR (EST. JAUREGUI);2
5305;AREA DE PROMOCION EL TRIANGULO;2
5306;GRAND BOURG;2
5307;INGENIERO PABLO NOGUES;2
5308;LOS POLVORINES;2
5309;TORTUGUITAS;2
5310;ATLANTIDA;2
5311;CAMET NORTE;2
5312;FRENTE MAR;2
5313;PLAYA DORADA;2
5314;LIBERTAD;2
5315;MARIANO ACOSTA;2
5316;PONTEVEDRA;2
5317;SAN ANTONIO DE PADUA;2
5318;CUARTEL V;2
5319;FRANCISCO ALVAREZ;2
5320;LA REJA;2
5321;PASO DEL REY;2
5322;TRUJUI;2
5323;CASTELAR;2
5324;EL PALOMAR;2
5325;HAEDO;2
5326;VILLA SARMIENTO;2
5327;NECOCHEA;2
5328;QUEQUEN;2
5329;DEL VISO;2
5330;FATIMA;2
5331;LA LONJA;2
5332;LOS CACHORROS;2
5333;MANZONE;2
5334;MAQUINISTA F. SAVIO (OESTE);2
5335;PRESIDENTE DERQUI;2
5336;ROBERTO DE VICENZO;2
5337;SANTA TERESA;2
5338;TORTUGUITAS;2
5339;VILLA ASTOLFI;2
5340;VILLA ROSA;2
5341;ZELAYA;2
5342;CARILO;2
5343;OSTENDE;2
5344;VALERIA DEL MAR;2
5345;BARRIO AMERICA UNIDA;2
5346;GUERNICA;2
5347;BERNAL;2
5348;BERNAL OESTE;2
5349;DON BOSCO;2
5350;EZPELETA;2
5351;EZPELETA OESTE;2
5352;QUILMES;2
5353;QUILMES OESTE;2
5354;SAN FRANCISCO SOLANO;2
5355;VILLA LA FLORIDA;2
5356;VICTORIA;2
5357;VIRREYES;2
5358;ACASSUSO;2
5359;BOULOGNE SUR MER;2
5360;MARTINEZ;2
5361;VILLA ADELINA;2
5362;BELLA VISTA;2
5363;CAMPO DE MAYO;2
5364;MUÑIZ;2
5365;VILLA CAMPI;2
5366;VILLA CANTO;2
5367;ALEJANDRO KORN;2
5368;BENAVIDEZ;2
5369;DIQUE LUJAN;2
5370;DON TORCUATO ESTE;2
5371;DON TORCUATO OESTE;2
5372;EL TALAR;2
5373;GENERAL PACHECO;2
5374;LOS TRONCOS DEL TALAR;2
5375;RICARDO ROJAS;2
5376;RINCON DE MILBERG;2
5377;DUNAMAR;2
5378;CASEROS;2
5379;CHURRUCA;2
5380;CIUDAD JARDIN LOMAS DEL PALOMAR;2
5381;CIUDADELA;2
5382;EL LIBERTADOR;2
5383;JOSE INGENIEROS;2
5384;LOMA HERMOSA;2
5385;MARTIN CORONADO;2
5386;11 DE SEPTIEMBRE;2
5387;PABLO PODESTA;2
5388;REMEDIOS DE ESCALADA;2
5389;SAENZ PEÑA;2
5390;SANTOS LUGARES;2
5391;VILLA BOSCH (EST. JUAN MARIA BOSCH);2
5392;VILLA RAFFO;2
5393;CARAPACHAY;2
5394;FLORIDA;2
5395;FLORIDA OESTE;2
5396;LA LUCILA;2
5397;MUNRO;2
5398;OLIVOS;2
5399;VILLA ADELINA;2
5400;VILLA MARTELLI;2
5401;MAR DE LAS PAMPAS;2
5402;COUNTRY LOS MEDANOS;2
5403;ACCESO NORTE;5
5404;BARRIO CALETA CORDOVA;5
5405;BARRIO CALETA OLIVARES;5
5406;BARRIO CASTELLI;5
5407;BARRIO CIUDADELA;5
5408;BARRIO GASODUCTO;5
5409;BARRIO GÜEMES;5
5410;BARRIO LAPRIDA;5
5411;BARRIO MANANTIAL ROSALES;5
5412;BARRIO MILITAR - AEROPUERTO MILITAR;5
5413;BARRIO PROSPERO PALAZZO;5
5414;BARRIO RESTINGA ALI;5
5415;BARRIO RODRIGUEZ PEÑA;5
5416;BARRIO SAAVEDRA;5
5417;BARRIO SARMIENTO;5
5418;BARRIO 25 DE MAYO;5
5419;BARRIO VILLA S.U.P.E.;5
5420;KM. 5 - PRESIDENTE ORTIZ;5
5421;KM. 8 - DON BOSCO;5
5422;KM. 11 - CUARTELES;5
5423;KM. 3 - GENERAL MOSCONI;5
5424;EL COLORADO;8
5425;LAS TEJAS;8
5426;ESTACION PUIGGARI;8
5427;FLEMING;10
5428;PILA PARDO;10
5429;CC EL TIPAL;17
5430;CC LA ALMUDENA;17
5431;LA CIENAGA;17
5432;BARRIO EL MILAGRO;17
5433;BARRIO EL JARDIN DE SAN MARTIN;17
5434;MISION EL CRUCE;17
5435;CAMPO AFUERA;18
5436;LA CAÑADA;18
5437;VILLA AMPACAMA;18
5438;VILLA GENERAL SAN MARTIN;18
5439;VILLA EL SALVADOR;18
5440;VILLA SEFAIR (TALACASTO);18
5441;VILLA PITUIL;18
5442;LAS TALAS;18
5443;LOS MEDANOS;18
5444;EL MOGOTE;18
5445;VILLA PAULA ALBARRACIN;18
5446;EL FICAL;18
5447;LA FALDA;18
5448;LA RINCONADA;18
5449;VILLA ABERASTAIN;18
5450;VILLA BARBOZA;18
5451;VILLA NACUSI;18
5452;EL MEDANITO;18
5453;VILLA KRAUSE;18
